Usuario,Pregunta1,Pregunta2,Pregunta3,Pregunta4,Pregunta5,Pregunta6,Pregunta7,Pregunta8,Pregunta9,Pregunta10
Usuario533,3,3,4,4,3,1,4,4,4,2
Usuario534,5,1,2,1,2,4,1,3,3,4
Usuario535,3,1,5,3,1,2,2,2,4,4
Usuario536,5,5,5,1,3,1,4,1,1,3
Usuario537,4,1,2,4,3,2,4,5,4,3
Usuario538,1,5,2,3,3,2,3,2,1,1
Usuario539,2,2,5,2,2,3,5,2,4,1
Usuario540,2,3,4,3,2,4,3,1,1,3
Usuario541,1,3,4,3,1,1,5,1,2,5
Usuario542,1,2,3,5,5,5,2,2,2,2
Usuario543,2,1,5,1,1,4,1,1,1,4
Usuario544,1,4,1,4,5,2,2,5,4,5
Usuario545,5,3,5,5,4,4,5,4,2,5
Usuario546,4,4,5,1,5,3,3,4,5,2
Usuario547,1,2,4,3,5,2,3,1,5,1
Usuario548,4,2,1,2,5,4,3,1,4,4
Usuario549,3,2,1,5,5,1,2,3,3,1
Usuario550,4,3,4,1,2,2,2,1,1,5
Usuario551,4,5,3,3,1,4,1,5,2,1
Usuario552,1,5,2,5,1,1,4,1,5,5
Usuario553,2,1,2,1,4,2,1,3,1,4
Usuario554,5,5,4,5,1,2,4,4,2,2
Usuario555,5,1,4,4,4,5,3,4,2,4
Usuario556,5,2,1,1,1,2,2,2,4,1
Usuario557,3,3,5,2,5,3,4,1,4,3
Usuario558,2,4,1,5,1,4,3,1,4,1
Usuario559,3,5,1,4,5,1,4,1,2,3
Usuario560,3,1,1,3,3,1,1,2,5,5
Usuario561,4,4,1,4,1,2,3,3,2,5
Usuario562,4,4,2,3,3,1,5,2,5,3
Usuario563,1,2,1,1,3,5,2,4,1,4
Usuario564,4,2,4,3,5,3,1,5,5,1
Usuario565,1,1,2,3,2,4,2,3,4,3
Usuario566,4,4,5,5,2,5,5,2,1,5
Usuario567,4,2,5,1,5,5,4,2,1,3
Usuario568,3,4,2,3,4,2,4,5,4,4
Usuario569,3,4,3,4,3,4,5,1,2,1
Usuario570,5,3,4,4,2,2,5,2,2,4
Usuario571,2,3,1,2,1,1,5,1,3,5
Usuario572,1,2,3,2,5,4,3,2,2,2
Usuario573,2,5,3,1,2,1,4,5,2,5
Usuario574,5,3,4,4,3,2,3,3,1,2
Usuario575,5,4,3,2,5,2,4,4,1,2
Usuario576,2,1,3,2,4,4,3,3,5,2
Usuario577,2,3,4,4,3,2,4,2,3,2
Usuario578,1,1,2,1,2,3,3,4,1,4
Usuario579,5,3,1,4,3,1,5,2,1,1
Usuario580,3,3,2,2,4,2,2,4,4,3
Usuario581,4,5,4,4,4,1,3,3,2,4
Usuario582,1,5,3,5,4,4,4,3,5,1
Usuario583,2,2,1,5,5,4,2,2,1,2
Usuario584,1,5,4,3,5,4,1,2,3,2
Usuario585,4,5,3,1,1,3,4,3,5,1
Usuario586,2,1,5,2,1,4,3,5,2,2
Usuario587,5,2,2,5,1,2,1,5,5,3
Usuario588,2,5,2,1,1,4,5,5,1,1
Usuario589,2,1,5,3,4,1,5,5,2,2
Usuario590,4,2,3,1,1,2,3,5,5,2
Usuario591,2,3,4,5,4,3,3,4,1,2
Usuario592,3,2,1,4,4,2,5,4,3,1
Usuario593,2,1,1,1,2,3,3,5,5,2
Usuario594,1,5,1,1,5,2,2,2,4,1
Usuario595,1,4,5,4,3,1,1,1,3,2
Usuario596,4,3,3,1,4,2,3,4,5,1
Usuario597,5,2,2,5,5,3,1,2,2,4
Usuario598,3,2,1,4,4,2,5,3,1,5
Usuario599,5,4,3,2,5,5,1,1,3,5
Usuario600,3,3,5,2,1,1,2,4,3,2
Usuario601,5,2,2,5,2,2,2,5,3,5
Usuario602,1,1,2,5,5,1,4,3,4,3
Usuario603,2,1,3,5,3,3,1,1,2,3
Usuario604,4,1,3,4,2,5,4,2,3,1
Usuario605,2,4,5,3,3,4,1,4,5,1
Usuario606,5,3,3,4,4,5,2,1,5,1
Usuario607,2,2,1,1,4,5,2,2,5,3
Usuario608,2,4,3,4,5,3,3,1,1,3
Usuario609,3,1,1,5,1,1,2,5,3,4
Usuario610,4,1,1,3,3,1,5,5,5,2
Usuario611,4,3,5,2,1,5,5,2,4,1
Usuario612,5,5,4,1,4,5,2,5,3,3
Usuario613,1,1,4,3,1,3,4,5,4,4
Usuario614,2,2,4,3,4,1,3,5,5,4
Usuario615,1,2,2,5,4,4,4,1,1,5
Usuario616,3,2,3,5,5,5,2,3,3,5
Usuario617,3,4,4,4,2,3,4,3,5,3
Usuario618,4,5,5,2,1,5,2,4,4,4
Usuario619,1,2,2,5,4,2,4,3,4,1
Usuario620,4,4,5,2,4,5,1,4,5,1
Usuario621,4,2,4,5,5,3,5,4,3,5
Usuario622,3,4,1,4,3,2,5,2,1,5
Usuario623,1,2,4,4,5,4,2,4,1,2
Usuario624,3,5,1,1,2,3,2,2,5,4
Usuario625,3,2,1,4,3,5,4,3,5,2
Usuario626,3,3,5,3,3,4,1,4,4,2
Usuario627,3,4,2,2,4,1,1,3,3,4
Usuario628,5,1,3,3,5,1,3,4,1,5
Usuario629,3,1,5,1,2,2,1,5,3,3
Usuario630,4,2,2,5,1,5,3,2,5,2
Usuario631,1,3,4,5,3,4,4,2,2,5
Usuario632,5,5,5,3,4,5,5,4,5,2
Usuario633,5,1,2,1,1,4,2,3,5,5
Usuario634,4,2,4,2,3,2,5,1,3,2
Usuario635,1,3,1,3,4,3,5,1,4,4
Usuario636,3,5,4,4,3,1,4,4,4,1
Usuario637,4,4,2,3,3,3,4,2,5,1
Usuario638,5,5,2,3,2,2,1,4,4,1
Usuario639,5,2,1,1,1,3,3,3,3,1
Usuario640,4,5,3,4,2,4,5,2,3,5
Usuario641,3,5,1,1,3,2,5,2,3,1
Usuario642,4,1,5,1,2,5,1,3,4,1
Usuario643,4,3,5,5,3,1,4,1,4,5
Usuario644,1,5,1,4,4,3,4,3,4,3
Usuario645,2,5,2,3,3,3,2,3,1,1
Usuario646,4,2,5,5,5,5,1,4,1,2
Usuario647,2,2,2,4,5,1,5,5,4,5
Usuario648,3,2,2,1,1,4,2,5,2,3
Usuario649,3,1,4,2,4,5,4,3,4,5
Usuario650,4,5,1,2,5,2,1,1,2,3
Usuario651,5,3,3,4,2,5,5,4,4,1
Usuario652,1,1,3,3,4,5,5,3,5,1
Usuario653,4,2,3,3,1,1,5,2,1,4
Usuario654,2,5,5,4,1,2,3,3,5,1
Usuario655,5,2,4,3,2,1,2,4,2,1
Usuario656,4,3,2,1,4,2,3,5,2,3
Usuario657,5,5,4,1,3,3,5,4,1,4
Usuario658,1,2,3,5,5,5,1,2,5,1
Usuario659,2,4,3,5,5,1,1,5,5,4
Usuario660,3,2,4,4,4,4,3,3,1,3
Usuario661,2,2,5,5,1,3,3,5,4,2
Usuario662,3,2,2,2,1,2,1,2,5,4
Usuario663,4,2,2,3,1,3,2,5,3,3
Usuario664,1,2,3,2,5,4,1,1,1,5
Usuario665,1,4,3,3,4,4,4,4,2,2
Usuario666,5,5,2,3,1,1,4,1,2,5
Usuario667,3,2,5,3,2,1,2,1,1,2
Usuario668,2,4,3,3,5,2,5,3,4,4
Usuario669,5,4,5,3,3,5,5,5,5,2
Usuario670,1,3,1,1,5,2,4,5,3,2
Usuario671,2,4,3,1,3,4,1,5,1,2
Usuario672,2,5,5,3,4,4,1,2,2,4
Usuario673,4,1,4,4,4,1,4,3,4,5
Usuario674,1,2,4,4,4,2,1,1,2,3
Usuario675,4,1,4,4,2,4,2,1,2,1
Usuario676,1,3,2,5,1,3,4,4,1,1
Usuario677,5,5,5,2,3,2,5,2,1,4
Usuario678,1,3,5,5,1,3,2,3,4,3
Usuario679,2,3,4,5,1,5,1,2,5,2
Usuario680,2,4,1,3,3,5,3,4,5,4
Usuario681,2,4,3,4,2,3,1,5,5,2
Usuario682,3,5,4,5,1,3,3,2,2,3
Usuario683,5,3,5,3,2,3,5,1,5,2
Usuario684,2,2,4,1,4,2,4,4,3,2
Usuario685,5,1,4,3,3,5,3,4,2,5
Usuario686,3,1,4,5,5,2,4,3,3,1
Usuario687,4,5,1,5,4,3,5,4,5,2
Usuario688,5,2,4,1,2,1,1,1,4,2
Usuario689,4,1,3,2,5,5,5,4,1,1
Usuario690,1,1,1,2,5,2,5,1,3,5
Usuario691,4,1,5,4,1,1,1,1,3,4
Usuario692,4,3,4,2,3,3,2,2,4,4
Usuario693,5,5,5,4,1,1,1,1,5,3
Usuario694,1,2,5,2,2,4,4,3,5,5
Usuario695,2,4,1,2,1,1,1,5,1,3
Usuario696,4,2,5,1,1,5,4,1,4,5
Usuario697,4,3,5,2,3,4,5,1,5,4
Usuario698,2,3,4,3,2,3,4,4,4,4
Usuario699,2,5,4,2,4,4,1,4,5,4
Usuario700,1,2,5,2,4,2,3,3,4,5
Usuario701,5,4,3,4,5,2,3,4,5,1
Usuario702,5,5,1,3,2,4,2,2,4,1
Usuario703,2,5,4,1,3,2,5,1,2,3
Usuario704,4,5,4,5,1,1,3,5,1,4
Usuario705,2,5,5,3,5,4,2,5,1,1
Usuario706,2,4,2,1,4,1,4,5,3,1
Usuario707,5,3,5,3,5,4,5,1,3,4
Usuario708,1,1,5,3,5,5,5,5,2,5
Usuario709,5,4,2,1,1,1,3,1,5,3
Usuario710,2,5,5,1,3,4,5,4,5,3
Usuario711,5,4,4,1,1,5,4,1,4,4
Usuario712,4,3,5,4,4,1,1,2,2,2
Usuario713,4,4,4,1,5,1,3,4,2,1
Usuario714,4,4,4,3,5,4,1,1,5,1
Usuario715,3,5,2,5,1,4,1,4,4,2
Usuario716,5,4,4,4,4,1,5,5,2,5
Usuario717,4,3,3,2,5,1,5,5,4,5
Usuario718,2,4,1,3,4,4,4,2,4,3
Usuario719,4,1,1,5,2,2,2,1,5,5
Usuario720,3,4,4,5,2,5,3,4,1,5
Usuario721,3,2,3,3,3,2,3,5,3,2
Usuario722,2,5,5,2,4,1,3,5,4,5
Usuario723,2,5,3,2,1,2,4,2,4,3
Usuario724,3,2,3,4,2,4,1,1,3,5
Usuario725,1,4,1,4,5,1,2,5,5,5
Usuario726,4,5,2,2,3,1,5,2,5,4
Usuario727,4,5,4,3,1,4,2,3,2,4
Usuario728,4,1,2,3,3,4,2,2,3,3
Usuario729,1,3,4,4,2,2,1,1,3,1
Usuario730,1,3,3,1,5,4,5,4,5,1
Usuario731,5,3,4,3,1,4,2,2,3,2
Usuario732,2,2,2,1,3,2,4,5,5,3
Usuario733,2,3,3,4,2,5,5,3,5,5
Usuario734,1,3,4,5,3,4,3,1,1,3
Usuario735,5,2,5,1,2,3,2,2,4,2
Usuario736,4,5,3,1,1,4,2,5,4,4
Usuario737,3,2,3,5,3,1,3,1,1,4
Usuario738,5,3,5,3,5,4,2,2,1,5
Usuario739,4,3,3,2,5,1,2,5,5,5
Usuario740,4,5,3,5,2,5,3,5,5,5
Usuario741,1,2,3,1,2,4,1,1,5,3
Usuario742,2,1,5,1,1,2,1,4,1,1
Usuario743,1,4,5,2,4,3,3,3,4,4
Usuario744,1,2,4,4,3,2,5,4,1,3
Usuario745,1,4,1,4,4,3,3,4,1,5
Usuario746,3,3,1,3,3,5,1,2,4,3
Usuario747,1,5,2,4,2,1,2,4,4,1
Usuario748,2,2,3,4,2,5,2,5,5,3
Usuario749,1,4,2,3,3,3,2,4,5,5
Usuario750,4,2,4,3,2,3,1,1,4,3
Usuario751,3,4,2,1,2,4,1,4,2,3
Usuario752,4,2,5,4,3,4,4,3,2,5
Usuario753,4,3,3,5,4,1,3,4,1,2
Usuario754,1,5,1,4,2,4,5,4,1,2
Usuario755,2,2,5,2,5,4,1,2,5,5
Usuario756,5,4,5,3,2,5,1,1,3,1
Usuario757,4,5,4,3,1,5,1,2,4,2
Usuario758,5,5,2,3,5,2,5,4,4,1
Usuario759,2,5,4,2,5,4,2,2,1,3
Usuario760,3,5,3,5,3,3,3,5,4,1
Usuario761,5,2,1,2,5,3,3,2,5,1
Usuario762,2,4,4,3,2,1,3,4,4,2
Usuario763,3,3,2,5,5,1,1,4,3,2
Usuario764,5,1,5,1,5,4,5,1,2,2
Usuario765,2,3,1,2,3,2,3,5,1,1
Usuario766,5,3,3,1,5,5,2,3,4,2
Usuario767,3,1,4,4,4,5,1,3,3,2
Usuario768,1,5,2,2,1,5,2,4,5,1
Usuario769,4,3,2,3,2,5,3,2,1,4
Usuario770,3,5,1,1,1,3,4,1,4,2
Usuario771,4,4,3,5,2,3,5,4,3,5
Usuario772,4,1,5,1,5,5,1,5,2,4
Usuario773,5,4,5,1,4,2,5,3,5,3
Usuario774,5,3,1,4,3,1,5,2,4,1
Usuario775,5,2,2,3,3,5,3,1,5,1
Usuario776,2,5,5,4,5,2,4,1,4,4
Usuario777,1,3,2,5,4,5,5,1,1,1
Usuario778,2,5,4,1,3,1,3,2,2,4
Usuario779,2,5,1,1,3,5,5,3,5,3
Usuario780,1,2,5,3,2,1,4,4,4,4
Usuario781,4,4,3,1,1,4,2,3,1,5
Usuario782,3,5,4,3,3,4,4,4,4,2
Usuario783,3,4,1,1,5,5,1,4,4,2
Usuario784,1,5,2,4,3,5,5,5,3,4
Usuario785,1,5,4,4,4,3,1,4,1,1
Usuario786,3,2,1,5,5,4,2,2,4,4
Usuario787,2,1,5,2,2,1,4,5,3,2
Usuario788,4,1,5,2,4,3,2,2,5,1
Usuario789,3,3,2,4,4,3,5,3,2,3
Usuario790,4,5,2,4,2,3,5,2,1,3
Usuario791,3,3,3,5,3,3,1,5,1,1
Usuario792,4,2,2,5,1,2,1,4,1,2
Usuario793,2,1,2,5,3,3,5,3,5,1
Usuario794,1,3,3,5,3,1,4,2,5,2
Usuario795,2,2,3,5,4,1,1,2,3,2
Usuario796,1,3,1,1,3,1,2,5,3,5
Usuario797,4,5,2,2,1,3,5,3,5,2
Usuario798,5,4,5,3,1,5,3,5,4,4
Usuario799,3,4,3,4,4,4,3,3,1,3
Usuario800,2,3,5,1,5,2,4,5,3,5
Usuario801,1,4,5,3,3,1,3,2,3,3
Usuario802,4,4,4,4,3,5,1,3,3,2
Usuario803,2,3,1,5,2,1,4,4,4,3
Usuario804,1,4,4,1,2,1,5,1,3,5
Usuario805,1,1,2,3,5,1,4,2,1,4
Usuario806,1,1,1,5,4,4,1,2,1,3
Usuario807,1,4,5,2,4,2,3,5,2,1
Usuario808,3,3,5,4,5,4,3,2,5,2
Usuario809,2,4,2,4,3,5,5,3,4,3
Usuario810,4,1,1,1,4,1,3,2,4,4
Usuario811,5,1,1,4,2,4,4,3,4,2
Usuario812,3,1,2,5,3,5,5,5,2,4
Usuario813,1,3,1,3,3,5,2,4,1,4
Usuario814,4,2,2,4,3,3,3,4,2,2
Usuario815,3,1,3,3,5,2,2,2,4,5
Usuario816,2,1,2,1,3,2,1,3,1,3
Usuario817,2,3,5,3,2,2,5,3,1,5
Usuario818,5,4,5,5,4,5,2,4,4,3
Usuario819,1,4,4,4,4,4,1,3,4,3
Usuario820,5,1,1,5,5,5,4,1,4,5
Usuario821,3,2,5,4,1,1,5,2,5,3
Usuario822,3,4,5,2,4,3,3,3,2,3
Usuario823,2,2,1,3,5,2,2,5,3,3
Usuario824,5,4,5,2,1,2,4,3,4,5
Usuario825,2,1,3,4,4,3,3,5,2,3
Usuario826,2,5,2,5,1,5,2,3,4,5
Usuario827,1,5,3,5,3,1,1,3,4,2
Usuario828,5,1,2,3,1,3,5,3,4,4
Usuario829,1,4,3,1,1,1,2,4,1,1
Usuario830,1,5,5,3,1,3,5,1,1,5
Usuario831,5,5,3,3,5,5,2,5,2,2
Usuario832,2,4,4,3,3,2,2,4,2,4
Usuario833,2,4,1,2,2,4,1,2,2,2
Usuario834,5,2,1,4,4,3,4,4,3,4
Usuario835,5,3,2,5,5,3,1,5,4,4
Usuario836,4,3,4,2,5,3,4,5,1,2
Usuario837,1,2,1,3,1,2,1,2,2,2
Usuario838,3,3,5,5,3,2,3,4,4,3
Usuario839,5,4,1,3,3,5,2,3,1,1
Usuario840,4,5,5,1,3,4,2,1,2,5
Usuario841,5,1,1,5,2,1,1,4,5,1
Usuario842,3,4,1,1,5,5,4,1,3,1
Usuario843,5,2,4,4,5,4,2,4,3,3
Usuario844,2,1,2,3,5,3,5,4,3,4
Usuario845,4,1,1,2,1,1,2,3,4,4
Usuario846,2,3,1,3,2,4,4,5,3,5
Usuario847,5,2,4,5,1,1,2,2,2,3
Usuario848,5,3,4,2,4,5,4,5,5,4
Usuario849,2,2,5,1,5,1,4,4,4,1
Usuario850,4,3,1,3,2,1,2,1,3,3
Usuario851,2,5,1,4,3,5,3,5,4,5
Usuario852,5,4,5,4,4,5,1,2,5,4
Usuario853,4,2,3,4,3,5,1,3,2,4
Usuario854,4,1,2,5,1,1,5,4,2,5
Usuario855,3,1,2,5,3,1,4,2,5,5
Usuario856,3,3,2,2,5,4,5,5,5,4
Usuario857,3,3,2,2,2,2,4,4,1,3
Usuario858,2,3,4,3,3,4,3,1,1,3
Usuario859,4,4,3,4,2,4,1,1,2,4
Usuario860,1,4,1,2,1,5,4,3,2,5
Usuario861,5,2,2,2,2,1,1,5,4,2
Usuario862,3,5,4,5,4,3,5,2,3,4
Usuario863,4,3,3,3,3,4,2,2,2,2
Usuario864,5,1,2,1,3,3,4,5,1,4
Usuario865,1,2,1,3,4,1,3,3,5,4
Usuario866,5,5,4,3,3,5,4,5,5,3
Usuario867,2,5,4,3,3,3,1,3,1,1
Usuario868,1,5,4,4,2,5,1,2,3,4
Usuario869,5,1,2,5,5,4,4,4,4,1
Usuario870,4,1,4,1,5,1,1,5,3,2
Usuario871,5,1,5,5,2,1,5,5,4,5
Usuario872,5,2,1,5,3,4,1,3,3,5
Usuario873,4,4,3,2,5,1,5,2,4,2
Usuario874,2,2,2,5,1,5,1,3,2,1
Usuario875,2,2,2,4,3,4,3,3,1,2
Usuario876,1,1,5,1,4,2,1,4,5,5
Usuario877,4,2,1,5,3,4,2,2,2,1
Usuario878,1,4,4,2,3,5,5,4,4,4
Usuario879,3,4,5,3,2,4,5,3,4,4
Usuario880,4,3,5,1,3,1,3,4,1,5
Usuario881,5,5,5,1,1,5,5,1,2,3
Usuario882,1,3,1,4,3,1,3,1,2,4
Usuario883,5,2,3,2,5,1,4,2,3,2
Usuario884,1,2,1,3,2,1,4,4,2,2
Usuario885,1,2,5,2,5,3,3,1,3,2
Usuario886,5,1,4,3,5,5,4,4,1,4
Usuario887,1,4,1,5,2,1,3,5,1,2
Usuario888,5,1,2,5,1,1,5,3,1,1
Usuario889,1,1,3,2,1,2,5,1,3,3
Usuario890,2,4,4,4,4,2,2,1,3,5
Usuario891,3,3,5,1,1,3,5,5,1,1
Usuario892,4,3,3,3,1,4,5,5,2,2
Usuario893,3,2,2,5,5,2,2,5,3,2
Usuario894,2,3,1,5,3,3,2,2,2,1
Usuario895,2,4,2,3,1,1,2,1,4,3
Usuario896,2,1,1,3,2,2,3,5,1,2
Usuario897,2,2,1,1,1,1,2,1,2,5
Usuario898,4,4,5,2,4,1,3,3,4,2
Usuario899,4,3,3,1,4,2,1,4,1,1
Usuario900,2,2,1,3,4,3,4,5,3,4
Usuario901,2,3,4,2,3,4,1,4,1,1
Usuario902,4,5,1,5,1,4,4,1,3,4
Usuario903,2,1,1,2,4,3,5,3,4,2
Usuario904,1,3,3,5,3,5,5,2,3,4
Usuario905,3,1,3,4,3,1,4,3,2,2
Usuario906,2,1,2,2,1,3,1,2,5,3
Usuario907,4,5,4,2,3,1,5,5,3,1
Usuario908,4,4,1,4,3,1,4,2,2,5
Usuario909,3,2,5,3,3,3,5,4,1,3
Usuario910,4,5,3,3,2,4,1,5,2,1
Usuario911,2,5,4,5,1,1,5,5,5,5
Usuario912,5,5,3,5,2,3,2,4,3,4
Usuario913,2,1,5,3,4,2,4,3,3,4
Usuario914,2,2,2,3,2,4,3,2,2,3
Usuario915,4,1,2,4,4,5,5,1,5,4
Usuario916,5,3,2,3,2,2,3,2,3,1
Usuario917,1,3,1,5,4,2,4,3,5,5
Usuario918,1,5,4,3,4,4,2,4,2,2
Usuario919,4,5,4,5,5,2,5,2,5,1
Usuario920,3,1,2,1,1,1,2,3,4,2
Usuario921,5,4,2,2,4,3,3,3,5,1
Usuario922,1,4,3,1,4,4,5,5,5,3
Usuario923,3,5,3,4,5,5,4,3,2,5
Usuario924,3,3,1,2,3,2,1,5,1,4
Usuario925,5,2,1,4,1,1,1,1,2,1
Usuario926,1,5,2,5,1,4,5,3,3,3
Usuario927,4,5,3,2,2,1,1,3,1,3
Usuario928,1,2,3,5,2,4,1,1,4,4
Usuario929,5,5,2,5,4,3,1,1,1,2
Usuario930,5,1,1,4,3,3,1,5,2,3
Usuario931,2,1,2,4,5,4,1,3,1,1
Usuario932,4,3,4,3,5,2,1,5,3,1
Usuario933,4,5,4,3,2,3,5,3,2,5
Usuario934,1,2,5,3,5,5,3,5,2,2
Usuario935,5,3,1,3,2,1,3,1,5,1
Usuario936,4,4,5,5,3,2,3,5,3,1
Usuario937,5,2,2,5,4,5,2,4,5,5
Usuario938,5,5,1,1,4,5,3,4,2,1
Usuario939,3,5,2,2,2,1,5,3,2,5
Usuario940,2,5,2,5,1,4,1,1,3,3
Usuario941,4,3,3,2,3,5,4,1,5,5
Usuario942,4,2,3,5,3,2,3,2,1,1
Usuario943,5,5,5,4,1,2,5,5,3,2
Usuario944,4,1,1,2,4,3,4,4,4,2
Usuario945,1,4,2,3,1,4,3,4,2,2
Usuario946,1,3,2,4,3,3,3,2,1,1
Usuario947,1,4,3,4,5,1,1,1,1,5
Usuario948,5,1,1,3,4,4,1,5,5,3
Usuario949,2,4,4,2,4,5,4,2,5,4
Usuario950,2,2,1,3,4,3,1,1,4,4
Usuario951,5,4,1,5,4,4,4,5,1,5
Usuario952,5,3,4,5,3,5,3,1,2,2
Usuario953,5,1,1,4,1,3,1,5,2,2
Usuario954,3,3,2,1,4,5,2,1,3,3
Usuario955,5,3,5,1,2,1,4,4,3,4
Usuario956,4,5,5,4,5,2,1,4,2,1
Usuario957,4,1,3,5,5,3,3,5,2,3
Usuario958,1,3,3,3,5,1,2,3,1,4
Usuario959,5,1,4,3,5,3,1,2,5,5
Usuario960,2,5,2,4,5,4,1,1,1,3
Usuario961,5,2,2,1,3,4,1,5,4,4
Usuario962,4,5,4,2,2,5,1,5,5,1
Usuario963,1,5,5,3,1,2,4,5,2,3
Usuario964,4,5,1,2,1,5,1,2,2,4
Usuario965,1,5,5,3,1,1,5,3,3,4
Usuario966,4,3,1,1,2,4,5,4,2,1
Usuario967,5,3,1,1,4,2,1,2,4,2
Usuario968,4,4,2,3,5,4,2,1,1,2
Usuario969,4,5,1,3,4,2,5,1,1,1
Usuario970,1,1,2,4,3,2,5,4,5,4
Usuario971,2,2,2,2,4,4,2,4,5,5
Usuario972,2,3,3,2,1,2,1,2,5,5
Usuario973,2,4,5,5,4,1,1,5,3,4
Usuario974,3,5,5,3,2,1,2,1,2,1
Usuario975,2,3,2,4,4,1,2,2,4,1
Usuario976,2,3,4,5,1,4,4,5,2,5
Usuario977,3,4,5,2,2,3,1,4,2,4
Usuario978,3,4,3,5,2,4,5,1,5,3
Usuario979,5,5,3,5,1,4,3,2,1,4
Usuario980,1,2,5,4,5,2,3,2,4,3
Usuario981,5,2,3,2,1,1,3,5,4,5
Usuario982,5,1,3,2,3,5,1,5,5,4
Usuario983,5,4,5,3,3,1,1,5,2,1
Usuario984,3,2,5,1,2,2,4,1,5,3
Usuario985,5,2,4,3,4,3,5,5,2,2
Usuario986,5,3,3,2,3,4,2,5,3,2
Usuario987,2,2,3,4,1,1,5,3,4,4
Usuario988,5,1,3,2,4,1,1,1,2,5
Usuario989,2,2,1,1,2,5,1,4,3,5
Usuario990,2,1,1,2,1,5,3,3,3,3
Usuario991,2,4,5,4,2,4,3,5,3,2
Usuario992,2,1,3,1,5,5,4,1,3,1
Usuario993,4,4,4,4,5,3,4,4,1,2
Usuario994,4,4,1,3,1,1,2,5,3,1
Usuario995,4,4,4,5,1,1,1,2,1,2
Usuario996,3,3,4,1,1,1,5,1,1,3
Usuario997,1,5,3,3,1,2,3,4,5,2
Usuario998,5,5,2,5,1,2,1,1,4,4
Usuario999,4,4,4,3,3,2,1,5,1,3
Usuario1000,3,3,4,5,2,3,1,3,1,1
Usuario1001,3,5,4,5,3,4,1,1,1,4
Usuario1002,5,5,1,5,5,4,4,2,3,5
Usuario1003,5,5,3,2,4,3,5,4,4,2
Usuario1004,1,3,2,5,4,4,4,1,5,5
Usuario1005,3,1,5,3,5,2,3,2,1,5
Usuario1006,1,5,5,2,2,5,1,4,1,3
Usuario1007,2,1,1,2,3,2,5,1,2,2
Usuario1008,1,3,2,1,2,2,1,4,3,4
Usuario1009,5,1,5,5,1,1,1,3,2,1
Usuario1010,2,5,1,2,3,3,4,5,2,2
Usuario1011,2,1,4,2,3,5,5,1,4,5
Usuario1012,1,4,3,2,2,4,4,2,1,4
Usuario1013,1,5,4,1,2,3,4,3,5,5
Usuario1014,4,3,1,3,5,5,3,3,3,3
Usuario1015,3,1,4,3,1,1,3,4,1,1
Usuario1016,1,3,3,5,3,5,2,1,3,3
Usuario1017,4,1,3,4,3,4,5,4,4,2
Usuario1018,2,2,5,2,5,5,1,2,4,1
Usuario1019,5,4,3,4,5,2,3,1,1,4
Usuario1020,1,5,4,4,2,2,5,4,2,1
Usuario1021,1,2,5,1,2,4,2,5,4,2
Usuario1022,3,4,5,1,1,5,5,3,3,4
Usuario1023,1,4,3,5,2,2,3,4,2,3
Usuario1024,5,3,4,1,1,3,1,3,2,3
Usuario1025,3,3,3,2,2,1,4,3,4,3
Usuario1026,4,2,2,5,1,4,2,4,4,1
Usuario1027,5,3,2,3,1,4,2,1,2,5
Usuario1028,4,3,4,2,1,2,4,4,4,2
Usuario1029,4,5,4,4,5,1,2,3,5,5
Usuario1030,5,4,2,4,2,5,5,2,4,4
Usuario1031,3,2,1,4,4,3,5,2,4,1
Usuario1032,5,4,2,2,1,1,5,1,1,4
Usuario1033,1,2,2,4,4,1,1,4,1,4
Usuario1034,3,2,4,1,3,5,1,2,5,5
Usuario1035,5,1,1,2,4,4,1,3,2,3
Usuario1036,3,4,4,1,1,3,4,3,2,1
Usuario1037,5,1,4,3,5,5,4,4,3,1
Usuario1038,4,2,4,3,3,3,4,2,2,1
Usuario1039,4,1,2,1,1,2,2,3,2,2
Usuario1040,2,1,2,1,1,3,5,3,1,3
Usuario1041,1,3,1,4,3,5,2,4,5,1
Usuario1042,5,4,4,2,2,3,4,1,4,2
Usuario1043,2,3,5,4,3,4,4,1,3,1
Usuario1044,5,5,2,1,2,4,2,2,5,1
Usuario1045,2,2,1,4,3,1,4,3,3,5
Usuario1046,5,1,5,2,3,5,1,1,3,3
Usuario1047,2,3,5,4,1,4,4,1,3,3
Usuario1048,3,3,1,4,3,3,1,2,4,1
Usuario1049,5,1,5,5,1,4,5,4,1,4
Usuario1050,3,4,3,1,5,2,5,5,3,3
Usuario1051,3,4,5,3,2,4,5,3,1,4
Usuario1052,3,1,1,5,2,1,2,5,4,2
Usuario1053,5,4,2,3,3,1,4,3,2,5
Usuario1054,5,2,1,5,2,5,1,5,1,5
Usuario1055,1,3,4,1,5,3,1,1,2,5
Usuario1056,4,3,1,2,1,5,3,5,1,4
Usuario1057,3,1,4,4,4,3,1,4,4,2
Usuario1058,3,4,2,1,2,3,3,4,2,5
Usuario1059,5,1,3,4,1,3,5,5,3,4
Usuario1060,2,2,4,4,5,3,5,1,4,1
Usuario1061,4,3,1,3,2,4,3,5,3,1
Usuario1062,5,1,5,5,3,4,2,4,5,2
Usuario1063,4,4,4,5,3,5,2,4,2,2
Usuario1064,5,4,4,4,1,5,4,2,2,5
Usuario1065,4,2,1,2,4,1,4,5,2,1
