Usuario,Pregunta1,Pregunta2,Pregunta3,Pregunta4,Pregunta5,Pregunta6,Pregunta7,Pregunta8,Pregunta9,Pregunta10
Usuario533,2,4,3,4,1,1,4,3,1,1
Usuario534,4,2,2,4,4,3,5,1,2,3
Usuario535,1,5,4,2,3,5,1,4,1,4
Usuario536,3,2,1,3,2,2,3,2,5,2
Usuario537,5,2,5,4,1,5,2,5,1,5
Usuario538,3,4,4,5,5,4,3,1,5,3
Usuario539,2,3,1,3,3,2,4,5,5,2
Usuario540,3,3,4,3,4,1,4,3,1,3
Usuario541,5,1,2,4,3,5,3,2,1,5
Usuario542,4,2,5,1,3,4,4,2,2,2
Usuario543,2,1,2,4,5,1,3,1,5,1
Usuario544,3,3,5,4,1,4,2,3,5,3
Usuario545,2,2,1,3,2,5,4,2,4,5
Usuario546,2,2,2,5,2,2,5,5,3,3
Usuario547,2,4,5,5,2,1,5,3,3,4
Usuario548,5,3,1,3,1,5,3,5,2,3
Usuario549,2,1,2,2,3,4,2,5,2,2
Usuario550,1,4,4,3,5,5,4,5,2,1
Usuario551,1,1,4,4,3,1,3,2,5,1
Usuario552,4,5,1,1,4,3,4,2,4,5
Usuario553,4,1,5,2,4,5,2,2,5,2
Usuario554,4,4,1,2,1,2,5,4,5,2
Usuario555,4,5,2,4,5,3,5,2,1,1
Usuario556,1,2,3,1,5,5,5,5,3,4
Usuario557,2,4,4,3,5,5,4,1,1,1
Usuario558,3,1,5,3,5,2,5,3,4,5
Usuario559,1,2,2,3,5,4,4,3,2,2
Usuario560,1,4,3,2,2,5,1,2,2,4
Usuario561,2,3,1,5,1,3,5,2,4,2
Usuario562,2,2,1,1,3,1,2,4,2,3
Usuario563,2,4,1,2,4,3,5,5,1,2
Usuario564,4,5,5,1,1,2,4,5,1,5
Usuario565,1,4,5,2,3,1,5,4,4,2
Usuario566,3,4,3,1,2,2,4,2,2,2
Usuario567,3,4,5,3,1,1,5,3,4,4
Usuario568,2,1,1,3,5,2,2,2,4,2
Usuario569,1,3,3,5,5,3,3,4,1,1
Usuario570,3,4,2,1,4,2,1,1,4,1
Usuario571,1,1,5,5,2,5,4,4,2,5
Usuario572,3,4,2,5,1,3,2,1,3,2
Usuario573,2,3,3,5,4,4,4,1,3,4
Usuario574,1,2,1,1,5,4,3,1,4,4
Usuario575,1,3,4,4,3,1,3,4,1,2
Usuario576,2,3,4,1,5,1,4,1,5,3
Usuario577,3,4,2,1,5,4,5,5,2,1
Usuario578,1,5,1,2,1,3,5,1,3,1
Usuario579,2,5,1,1,2,1,4,1,4,1
Usuario580,2,1,5,4,4,1,4,3,3,5
Usuario581,2,2,4,5,5,1,4,2,1,5
Usuario582,1,1,3,1,1,2,1,3,2,5
Usuario583,2,3,1,2,4,2,3,3,5,4
Usuario584,1,2,1,4,5,2,4,2,3,4
Usuario585,4,2,5,4,1,2,2,1,5,4
Usuario586,5,3,4,3,1,4,5,3,3,2
Usuario587,3,2,1,2,3,2,2,5,3,2
Usuario588,5,3,3,1,2,3,3,1,2,4
Usuario589,4,2,4,4,5,5,5,1,4,1
Usuario590,2,4,4,3,4,5,5,1,2,4
Usuario591,2,1,5,4,3,2,1,4,5,3
Usuario592,3,5,3,5,1,2,1,1,5,1
Usuario593,3,3,2,2,3,1,5,5,3,5
Usuario594,2,1,3,3,5,3,5,4,1,4
Usuario595,1,5,2,4,4,3,5,4,2,3
Usuario596,3,2,2,3,2,5,1,4,1,4
Usuario597,3,1,4,2,5,3,1,4,2,5
Usuario598,2,2,1,4,2,5,2,1,3,5
Usuario599,3,2,2,5,2,5,5,3,2,1
Usuario600,3,3,4,3,4,2,2,1,2,5
Usuario601,3,2,4,5,5,2,1,5,2,1
Usuario602,1,4,5,3,3,1,1,3,2,2
Usuario603,2,3,4,4,3,3,3,4,4,4
Usuario604,5,1,2,3,5,1,1,2,5,3
Usuario605,3,2,3,4,3,5,3,2,4,1
Usuario606,3,3,1,3,5,5,4,2,4,4
Usuario607,1,5,3,5,4,3,5,1,3,2
Usuario608,3,5,3,5,1,3,1,1,3,1
Usuario609,1,2,2,4,5,1,2,4,3,4
Usuario610,2,1,2,3,4,1,4,1,3,3
Usuario611,5,2,2,5,2,2,2,5,1,2
Usuario612,2,5,2,1,3,1,3,1,4,2
Usuario613,3,1,1,3,3,5,3,4,4,2
Usuario614,2,3,4,3,5,5,4,1,4,5
Usuario615,4,2,3,1,3,2,5,5,3,2
Usuario616,4,4,1,3,4,5,1,2,4,5
Usuario617,1,4,3,4,1,5,3,3,1,5
Usuario618,4,3,3,5,3,1,5,3,5,2
Usuario619,3,2,1,4,5,5,4,5,2,3
Usuario620,4,1,2,5,1,5,4,5,2,4
Usuario621,5,1,1,2,4,2,5,3,5,5
Usuario622,5,4,4,1,4,2,3,3,1,5
Usuario623,5,4,5,2,4,5,4,3,2,1
Usuario624,5,2,1,4,3,2,4,1,5,3
Usuario625,2,4,3,3,3,3,3,5,2,3
Usuario626,4,4,3,4,2,3,4,5,4,4
Usuario627,5,2,4,4,2,5,4,5,3,2
Usuario628,1,4,4,3,3,5,4,5,1,5
Usuario629,1,1,2,5,5,3,4,1,4,3
Usuario630,2,5,1,2,5,5,5,5,2,1
Usuario631,2,1,4,3,5,4,4,3,2,5
Usuario632,4,5,3,1,5,4,4,5,3,5
Usuario633,1,3,2,1,3,4,3,3,2,2
Usuario634,3,2,2,3,4,3,4,1,1,3
Usuario635,4,1,1,2,1,2,4,5,2,1
Usuario636,2,5,5,3,1,1,4,1,2,1
Usuario637,1,4,4,4,4,5,3,5,3,4
Usuario638,4,5,2,3,4,4,3,2,2,4
Usuario639,5,3,4,3,4,1,3,4,4,2
Usuario640,3,5,2,4,2,5,2,1,3,3
Usuario641,3,2,2,2,1,3,1,2,2,5
Usuario642,5,2,4,3,3,5,1,3,4,1
Usuario643,5,5,1,1,5,5,3,5,4,1
Usuario644,5,5,1,3,4,3,3,1,2,2
Usuario645,4,4,2,5,2,5,2,2,1,3
Usuario646,5,3,3,1,3,1,2,3,5,4
Usuario647,5,1,5,5,4,4,5,5,2,1
Usuario648,5,3,2,4,3,5,5,3,3,5
Usuario649,3,3,4,1,5,3,2,3,2,2
Usuario650,2,3,1,2,1,2,5,2,5,5
Usuario651,5,3,2,2,1,2,2,5,4,2
Usuario652,5,4,1,3,1,1,2,1,4,2
Usuario653,1,4,3,5,3,1,1,3,5,1
Usuario654,4,2,5,4,2,4,4,4,3,4
Usuario655,3,4,3,2,1,2,2,5,2,1
Usuario656,2,5,5,4,3,1,5,5,2,4
Usuario657,2,2,3,3,1,4,3,4,1,5
Usuario658,2,3,4,3,5,3,3,4,4,5
Usuario659,4,1,5,2,4,5,2,2,1,2
Usuario660,1,3,2,3,3,2,2,1,4,2
Usuario661,5,4,3,3,5,3,1,1,5,4
Usuario662,4,2,2,1,4,2,1,1,2,1
Usuario663,4,2,4,3,3,4,1,4,4,1
Usuario664,2,4,4,3,5,5,3,5,2,1
Usuario665,4,1,5,2,1,3,3,2,5,1
Usuario666,2,2,1,2,3,3,1,5,1,2
Usuario667,2,5,1,5,5,2,5,1,1,5
Usuario668,5,1,4,3,3,5,1,5,2,4
Usuario669,4,1,4,2,4,1,3,5,4,5
Usuario670,1,5,4,4,2,1,5,1,5,4
Usuario671,1,2,5,5,1,2,2,3,2,4
Usuario672,5,1,5,1,4,5,2,5,2,4
Usuario673,1,2,3,1,5,2,3,2,5,5
Usuario674,3,4,3,5,3,3,5,4,1,5
Usuario675,4,3,3,5,5,5,1,1,5,2
Usuario676,1,3,5,1,2,3,2,5,3,2
Usuario677,1,1,1,4,4,5,4,5,4,2
Usuario678,1,4,5,5,2,5,3,5,2,5
Usuario679,5,5,4,1,4,1,4,3,1,5
Usuario680,4,3,3,3,1,2,1,1,2,1
Usuario681,2,2,2,1,1,5,4,2,1,1
Usuario682,2,2,5,2,2,1,4,3,5,4
Usuario683,3,5,3,3,1,2,1,4,3,5
Usuario684,1,1,3,5,4,5,5,3,5,4
Usuario685,4,1,4,1,3,4,3,1,1,3
Usuario686,5,4,5,1,4,4,3,3,5,1
Usuario687,3,5,1,5,2,1,5,2,2,3
Usuario688,4,5,3,5,4,3,4,4,3,1
Usuario689,5,3,5,1,4,5,1,1,3,3
Usuario690,4,3,1,1,4,1,5,2,1,1
Usuario691,2,4,3,3,5,3,1,2,3,3
Usuario692,4,3,1,3,1,5,4,4,3,3
Usuario693,1,5,2,1,4,5,1,5,4,3
Usuario694,1,1,1,2,4,5,4,3,2,2
Usuario695,5,1,2,1,3,3,5,3,4,3
Usuario696,5,3,3,5,3,3,2,3,3,2
Usuario697,5,4,3,3,4,2,2,5,2,5
Usuario698,5,5,2,2,3,3,2,1,5,3
Usuario699,2,3,3,5,3,3,1,5,5,4
Usuario700,2,1,3,2,4,4,3,5,3,5
Usuario701,2,3,4,1,5,3,4,3,5,2
Usuario702,5,4,2,1,5,1,5,3,2,3
Usuario703,2,5,1,2,1,4,5,1,4,5
Usuario704,2,1,3,4,2,2,3,2,2,3
Usuario705,4,1,3,4,2,2,5,2,2,4
Usuario706,2,2,5,3,5,3,4,4,2,3
Usuario707,3,4,4,2,2,1,3,3,4,2
Usuario708,5,1,4,5,3,5,2,1,5,1
Usuario709,4,4,1,2,5,2,1,5,3,1
Usuario710,1,1,5,3,4,3,1,5,5,1
Usuario711,2,2,4,4,2,3,4,3,5,3
Usuario712,5,4,2,1,1,3,4,3,1,4
Usuario713,3,5,4,3,1,3,3,2,2,3
Usuario714,2,5,4,3,5,2,2,1,4,3
Usuario715,2,2,1,3,2,2,4,5,5,3
Usuario716,5,1,1,5,5,3,1,5,5,4
Usuario717,3,2,3,1,3,2,3,3,1,1
Usuario718,5,1,3,4,5,4,5,1,4,4
Usuario719,1,1,1,2,5,4,5,3,2,5
Usuario720,4,2,5,4,3,4,2,5,4,5
Usuario721,3,5,2,5,3,1,4,4,3,1
Usuario722,1,2,1,5,5,2,4,1,4,5
Usuario723,5,5,3,4,5,4,5,5,2,3
Usuario724,4,5,1,2,1,4,1,4,1,2
Usuario725,2,4,4,1,1,4,4,3,5,3
Usuario726,2,3,2,5,5,4,5,2,2,5
Usuario727,3,1,1,2,2,2,3,1,2,5
Usuario728,3,1,2,3,1,1,5,2,1,3
Usuario729,1,1,1,4,1,3,3,2,3,5
Usuario730,3,4,2,2,2,3,3,5,3,3
Usuario731,5,3,1,5,1,4,3,2,3,2
Usuario732,4,5,5,1,2,4,2,5,2,4
Usuario733,2,4,3,3,4,2,5,5,5,1
Usuario734,3,3,4,2,4,5,3,5,5,4
Usuario735,1,5,5,4,1,3,1,3,4,4
Usuario736,2,5,2,5,3,2,3,2,5,1
Usuario737,5,5,4,4,4,1,4,1,5,1
Usuario738,1,3,5,4,5,2,5,5,3,4
Usuario739,3,5,3,5,3,3,4,4,5,5
Usuario740,4,5,3,4,5,5,3,2,4,5
Usuario741,1,4,4,4,1,5,5,1,1,3
Usuario742,5,2,1,3,3,2,1,4,1,2
Usuario743,5,5,4,5,1,5,1,3,4,2
Usuario744,1,1,1,2,1,4,2,3,4,1
Usuario745,3,1,1,5,3,2,4,4,3,1
Usuario746,5,5,3,2,3,3,4,1,1,2
Usuario747,3,4,4,3,3,1,1,5,3,3
Usuario748,3,1,2,3,2,1,3,3,2,5
Usuario749,1,1,3,4,5,1,1,3,2,5
Usuario750,3,1,1,3,1,4,1,3,5,3
Usuario751,1,5,5,3,4,5,2,3,5,3
Usuario752,1,1,5,5,1,2,1,1,1,1
Usuario753,2,1,3,2,1,2,5,2,3,5
Usuario754,4,5,5,3,1,3,3,4,5,3
Usuario755,4,5,4,4,1,1,1,4,2,5
Usuario756,3,5,1,5,4,5,2,2,2,5
Usuario757,3,3,1,1,3,3,4,2,5,1
Usuario758,4,3,1,5,3,3,3,1,3,1
Usuario759,3,5,5,2,2,3,1,1,1,4
Usuario760,5,5,4,2,1,5,3,4,5,4
Usuario761,5,3,2,5,1,1,3,3,5,1
Usuario762,3,2,3,3,4,2,1,1,2,5
Usuario763,5,5,1,5,4,4,5,5,1,5
Usuario764,4,5,4,3,1,5,5,2,4,2
Usuario765,2,5,2,2,1,1,5,3,5,1
Usuario766,5,1,5,1,5,2,3,3,4,3
Usuario767,3,4,4,2,2,1,3,5,5,4
Usuario768,2,4,3,3,1,2,4,3,5,2
Usuario769,1,4,2,5,5,2,5,5,1,3
Usuario770,5,1,4,1,1,2,1,4,2,4
Usuario771,4,4,5,3,3,2,5,2,1,4
Usuario772,1,4,2,2,5,4,5,1,5,3
Usuario773,2,4,3,5,3,5,3,3,1,4
Usuario774,4,2,2,1,4,4,4,1,3,5
Usuario775,4,3,1,5,4,2,2,5,3,2
Usuario776,5,1,1,1,3,1,3,1,4,3
Usuario777,1,3,1,1,4,4,4,2,1,4
Usuario778,1,3,2,5,2,2,1,2,4,2
Usuario779,2,1,2,1,2,5,2,1,5,5
Usuario780,2,5,4,4,3,2,1,2,5,4
Usuario781,5,5,5,3,1,2,2,5,2,4
Usuario782,1,3,3,4,3,2,5,4,1,3
Usuario783,1,3,5,2,1,4,2,3,2,3
Usuario784,3,4,1,1,4,2,5,1,1,4
Usuario785,5,2,3,3,2,2,5,2,3,5
Usuario786,4,4,2,4,4,4,1,4,1,3
Usuario787,1,4,2,2,4,2,2,3,2,1
Usuario788,1,3,5,5,3,1,1,5,2,1
Usuario789,4,1,1,4,4,5,4,3,3,2
Usuario790,4,2,3,4,3,3,4,4,4,4
Usuario791,2,1,4,3,1,2,2,1,2,4
Usuario792,2,1,2,4,1,3,4,1,3,5
Usuario793,2,1,4,1,2,4,3,4,4,3
Usuario794,4,3,3,1,3,2,4,3,2,3
Usuario795,2,3,2,5,5,3,5,1,2,1
Usuario796,1,5,2,4,3,4,3,5,1,1
Usuario797,2,2,1,5,2,2,1,1,1,1
Usuario798,1,2,2,1,5,3,1,1,3,5
Usuario799,2,4,1,3,5,4,3,4,4,4
Usuario800,4,2,1,4,5,5,5,5,3,3
Usuario801,5,2,5,3,2,4,4,3,4,1
Usuario802,2,4,4,5,2,4,2,1,3,5
Usuario803,1,5,5,3,5,3,2,3,3,2
Usuario804,1,3,2,4,1,5,4,5,4,5
Usuario805,1,3,2,4,1,4,4,1,1,2
Usuario806,2,4,2,2,3,3,1,1,5,4
Usuario807,2,3,5,5,5,2,5,3,2,4
Usuario808,4,4,2,3,2,1,1,4,3,1
Usuario809,3,5,5,2,1,2,5,2,5,1
Usuario810,5,4,1,1,4,1,2,1,1,5
Usuario811,3,4,3,1,4,2,1,4,4,4
Usuario812,3,1,1,1,5,3,5,2,1,4
Usuario813,5,4,3,1,3,4,4,2,3,5
Usuario814,5,4,4,4,4,3,1,1,4,3
Usuario815,1,3,5,3,3,2,3,1,4,3
Usuario816,3,3,3,1,2,3,4,2,2,2
Usuario817,4,3,1,3,2,1,5,4,4,3
Usuario818,3,2,4,3,4,1,1,2,2,2
Usuario819,3,1,1,4,4,2,2,4,3,5
Usuario820,3,5,1,3,3,3,3,5,3,3
Usuario821,1,4,2,3,4,3,4,1,3,1
Usuario822,3,1,4,3,3,5,2,4,3,5
Usuario823,4,3,3,4,5,4,4,1,1,5
Usuario824,1,4,3,2,1,5,5,2,1,4
Usuario825,4,1,2,3,5,3,5,1,5,3
Usuario826,5,4,2,3,4,1,3,3,1,5
Usuario827,5,1,1,3,3,1,1,5,2,1
Usuario828,4,3,1,3,2,5,1,2,1,3
Usuario829,1,3,1,2,1,5,2,3,5,3
Usuario830,3,3,2,3,3,2,5,4,1,1
Usuario831,3,3,4,1,3,1,5,2,5,1
Usuario832,2,2,1,3,2,2,1,3,2,5
Usuario833,3,4,1,1,5,5,4,5,1,5
Usuario834,5,2,3,4,2,3,3,1,2,4
Usuario835,2,5,4,2,5,4,4,1,5,3
Usuario836,1,5,5,4,1,4,4,3,5,4
Usuario837,1,5,4,3,5,3,5,3,3,1
Usuario838,3,2,4,4,5,1,2,2,2,5
Usuario839,5,4,2,1,2,1,2,4,1,3
Usuario840,1,5,1,1,2,5,5,1,1,3
Usuario841,2,4,2,5,5,3,3,5,5,2
Usuario842,1,4,2,2,2,3,4,5,3,1
Usuario843,3,3,3,5,3,1,2,3,3,4
Usuario844,1,1,1,1,3,1,4,1,5,2
Usuario845,4,4,2,4,3,3,1,4,2,4
Usuario846,2,2,4,3,1,1,2,3,2,2
Usuario847,4,2,2,1,2,2,1,4,2,5
Usuario848,2,5,1,5,3,4,1,2,3,5
Usuario849,2,2,2,5,1,5,1,3,3,1
Usuario850,1,4,4,3,1,4,5,5,2,1
Usuario851,1,1,4,5,3,3,4,3,2,2
Usuario852,4,4,2,2,3,1,3,1,3,1
Usuario853,4,2,3,2,1,1,5,5,2,5
Usuario854,5,1,1,1,2,2,5,2,3,2
Usuario855,3,2,2,3,2,3,1,4,5,4
Usuario856,5,1,3,3,2,3,4,4,4,5
Usuario857,5,2,5,1,5,5,4,3,4,2
Usuario858,2,3,1,5,3,2,4,4,1,5
Usuario859,1,2,2,5,5,3,4,4,1,4
Usuario860,3,5,4,2,3,3,3,4,3,4
Usuario861,5,1,1,1,4,1,4,3,3,5
Usuario862,3,4,5,1,3,2,1,4,1,5
Usuario863,1,2,5,2,1,1,2,5,5,4
Usuario864,1,2,5,4,2,1,4,2,3,5
Usuario865,4,4,5,5,3,5,1,5,3,2
Usuario866,1,5,2,4,5,1,3,5,4,3
Usuario867,5,5,3,4,2,4,2,1,4,2
Usuario868,4,2,1,1,1,1,2,3,4,1
Usuario869,4,4,3,4,1,4,2,3,2,1
Usuario870,3,1,5,5,1,4,1,1,3,3
Usuario871,5,3,1,1,1,5,4,3,2,3
Usuario872,1,2,2,5,4,4,2,3,5,4
Usuario873,5,2,5,2,5,4,1,3,4,1
Usuario874,4,5,3,1,1,3,5,4,5,4
Usuario875,5,5,2,2,3,5,1,4,2,5
Usuario876,1,1,2,2,5,4,5,5,3,2
Usuario877,1,4,4,4,4,5,2,5,2,1
Usuario878,1,2,3,3,1,1,5,4,1,5
Usuario879,3,4,5,2,3,1,3,3,1,2
Usuario880,4,2,5,4,3,3,2,3,2,2
Usuario881,4,3,3,2,4,1,2,5,4,2
Usuario882,2,2,1,3,5,4,5,1,4,4
Usuario883,2,3,4,4,1,2,1,2,3,1
Usuario884,4,3,3,2,5,5,4,4,1,1
Usuario885,1,1,5,5,3,2,3,4,1,5
Usuario886,2,4,1,5,3,2,1,3,5,2
Usuario887,2,3,4,3,5,2,1,2,4,4
Usuario888,2,4,5,1,1,4,3,5,3,1
Usuario889,4,1,1,3,5,1,4,2,1,4
Usuario890,4,1,5,4,1,5,4,4,5,2
Usuario891,3,4,5,1,5,2,4,2,1,2
Usuario892,1,5,1,3,1,5,3,5,3,3
Usuario893,1,4,4,1,4,4,1,1,1,1
Usuario894,1,3,4,4,4,1,4,1,4,1
Usuario895,4,4,5,3,5,1,3,4,2,4
Usuario896,2,4,2,5,5,3,1,4,4,4
Usuario897,1,2,2,2,3,4,3,5,2,4
Usuario898,3,2,1,3,4,1,2,2,4,1
Usuario899,3,5,4,4,5,3,3,4,5,5
Usuario900,1,4,5,5,5,5,4,5,4,4
Usuario901,1,4,3,2,2,5,3,1,2,4
Usuario902,1,4,2,3,4,2,5,1,5,3
Usuario903,5,4,2,2,3,4,5,3,2,4
Usuario904,4,4,2,4,5,2,2,1,1,5
Usuario905,2,2,4,2,5,4,4,4,3,2
Usuario906,2,1,4,4,1,4,5,3,4,2
Usuario907,5,2,4,4,1,5,5,3,4,2
Usuario908,3,3,1,1,4,2,2,3,4,4
Usuario909,4,4,5,5,2,1,1,4,4,4
Usuario910,1,3,3,2,2,1,2,1,5,1
Usuario911,2,1,1,5,1,5,3,1,4,3
Usuario912,4,3,5,4,3,3,1,2,4,2
Usuario913,3,3,1,5,1,4,1,3,2,1
Usuario914,5,4,2,2,1,5,5,2,2,4
Usuario915,1,3,5,3,3,4,2,2,3,4
Usuario916,2,2,1,1,5,3,3,4,4,4
Usuario917,1,1,4,2,1,2,1,4,4,2
Usuario918,3,5,1,2,1,4,5,1,1,5
Usuario919,3,3,4,1,4,4,4,4,4,4
Usuario920,3,3,4,4,3,4,3,3,3,2
Usuario921,5,1,2,3,2,1,2,3,5,5
Usuario922,3,2,4,1,4,2,2,2,1,4
Usuario923,4,5,1,4,3,2,1,3,5,1
Usuario924,2,2,5,1,3,1,1,4,4,4
Usuario925,1,1,3,3,4,2,4,3,2,4
Usuario926,5,4,1,5,4,2,5,4,5,3
Usuario927,5,2,2,3,2,1,1,2,3,4
Usuario928,5,5,4,5,4,5,1,1,2,4
Usuario929,4,5,4,5,4,4,3,5,2,2
Usuario930,3,3,5,2,4,5,2,4,1,1
Usuario931,4,1,4,3,2,4,1,1,5,3
Usuario932,1,4,1,1,1,1,1,2,1,2
Usuario933,3,2,3,1,5,4,5,3,3,3
Usuario934,1,4,3,1,3,4,5,5,1,4
Usuario935,1,5,3,3,1,1,1,4,3,5
Usuario936,1,5,5,5,4,3,2,1,3,5
Usuario937,2,2,4,3,5,3,1,5,4,4
Usuario938,4,5,1,4,1,2,2,1,4,5
Usuario939,4,4,2,2,2,2,4,4,1,5
Usuario940,5,5,1,4,5,2,1,1,2,2
Usuario941,3,3,3,5,5,1,2,3,1,3
Usuario942,1,5,5,3,4,5,3,3,3,3
Usuario943,5,3,4,2,4,2,5,4,5,3
Usuario944,2,4,5,3,4,1,5,2,4,4
Usuario945,1,5,5,4,3,5,2,3,3,5
Usuario946,4,4,4,1,1,1,5,5,4,3
Usuario947,3,1,4,5,3,4,1,2,3,3
Usuario948,3,1,4,3,3,2,2,4,4,3
Usuario949,5,2,5,2,4,5,2,2,3,1
Usuario950,4,2,5,4,5,2,1,4,5,2
Usuario951,4,5,1,1,3,5,1,1,1,2
Usuario952,1,5,3,1,5,1,5,4,5,2
Usuario953,4,1,4,2,1,4,3,4,4,1
Usuario954,4,2,5,2,2,1,5,2,5,4
Usuario955,4,1,2,2,1,3,3,5,1,2
Usuario956,4,1,3,4,2,1,2,1,5,4
Usuario957,3,1,2,3,3,5,1,1,4,5
Usuario958,4,4,2,2,5,4,4,2,1,2
Usuario959,2,5,3,5,3,4,3,1,1,3
Usuario960,5,2,3,3,5,1,5,5,3,3
Usuario961,4,5,1,2,4,5,5,2,1,4
Usuario962,4,2,2,5,2,1,4,2,3,4
Usuario963,1,2,5,4,5,1,4,1,5,4
Usuario964,5,1,2,2,3,5,5,5,5,3
Usuario965,3,3,4,3,1,1,4,4,4,2
Usuario966,3,4,4,2,1,4,2,1,3,1
Usuario967,2,3,2,3,3,5,1,5,4,2
Usuario968,2,5,1,4,5,1,5,2,4,2
Usuario969,3,1,2,5,2,2,3,2,2,2
Usuario970,1,5,5,2,5,4,1,2,5,1
Usuario971,3,3,5,1,3,4,1,1,5,4
Usuario972,2,2,2,4,1,5,5,2,5,3
Usuario973,3,1,3,5,2,4,5,2,1,5
Usuario974,4,4,5,2,2,3,4,4,4,1
Usuario975,4,3,2,4,5,4,3,3,5,3
Usuario976,1,5,1,2,2,5,2,2,3,3
Usuario977,4,4,1,5,1,4,3,4,4,4
Usuario978,3,5,1,2,2,1,5,5,2,1
Usuario979,2,5,5,1,1,3,4,5,5,2
Usuario980,3,4,3,3,4,5,3,1,2,2
Usuario981,3,2,3,3,5,3,3,4,2,5
Usuario982,3,2,1,4,2,1,5,5,5,2
Usuario983,5,3,2,5,2,5,3,1,3,5
Usuario984,1,3,5,3,2,3,1,1,2,2
Usuario985,5,2,4,3,4,3,4,5,1,1
Usuario986,2,2,2,2,2,1,5,4,2,1
Usuario987,2,1,5,4,4,2,4,2,3,5
Usuario988,3,2,4,5,3,5,5,3,5,4
Usuario989,1,2,2,4,2,1,4,3,3,2
Usuario990,1,1,1,1,2,2,4,5,1,1
Usuario991,5,4,3,3,5,5,1,4,3,1
Usuario992,5,1,5,1,2,3,2,3,1,3
Usuario993,3,4,4,4,4,1,2,2,4,1
Usuario994,5,4,5,1,3,2,4,4,1,1
Usuario995,3,5,3,2,1,2,5,5,3,3
Usuario996,4,1,2,5,2,4,4,2,3,3
Usuario997,1,1,4,4,4,1,5,4,5,1
Usuario998,1,3,4,1,3,2,3,1,2,2
Usuario999,2,5,2,2,4,5,5,3,1,2
Usuario1000,3,5,5,3,4,1,4,3,5,2
Usuario1001,2,3,3,2,2,3,5,1,2,1
Usuario1002,2,3,2,5,2,5,2,3,1,3
Usuario1003,2,3,2,5,2,3,5,3,2,4
Usuario1004,1,4,3,5,1,1,1,1,5,2
Usuario1005,4,3,4,3,5,2,1,4,5,2
Usuario1006,3,3,1,4,1,1,5,2,2,3
Usuario1007,5,4,4,4,5,4,2,5,5,2
Usuario1008,5,4,5,2,5,4,2,1,4,5
Usuario1009,2,1,2,1,1,2,1,1,3,4
Usuario1010,5,5,1,3,2,5,2,3,4,2
Usuario1011,5,3,2,5,5,3,3,4,4,3
Usuario1012,5,1,2,4,2,5,4,4,1,5
Usuario1013,1,1,2,4,5,3,1,4,5,5
Usuario1014,3,3,1,4,1,1,1,2,1,3
Usuario1015,4,1,3,1,2,5,4,1,1,2
Usuario1016,2,4,4,1,5,1,3,2,3,4
Usuario1017,4,4,2,3,5,3,2,3,1,3
Usuario1018,3,5,4,1,4,4,2,3,4,2
Usuario1019,3,4,4,3,5,5,2,2,2,3
Usuario1020,2,4,5,1,4,3,3,1,5,5
Usuario1021,5,1,4,1,5,5,2,5,4,1
Usuario1022,2,3,5,5,4,1,3,5,1,1
Usuario1023,5,5,4,1,1,1,1,1,5,5
Usuario1024,4,3,1,2,5,3,2,5,5,3
Usuario1025,5,2,1,1,5,1,2,3,5,1
Usuario1026,3,1,5,3,2,3,1,4,2,1
Usuario1027,2,5,5,4,4,3,1,3,1,1
Usuario1028,5,5,5,1,1,5,4,2,5,1
Usuario1029,2,5,5,2,1,1,4,4,1,4
Usuario1030,5,2,1,1,5,4,5,1,4,1
Usuario1031,5,4,4,4,5,4,2,1,5,4
Usuario1032,2,1,1,2,5,5,3,3,5,3
Usuario1033,3,1,3,5,4,2,4,1,4,2
Usuario1034,3,1,5,1,5,2,1,2,4,1
Usuario1035,4,4,1,3,1,3,4,1,1,3
Usuario1036,5,2,4,3,3,3,1,1,2,4
Usuario1037,1,4,2,5,5,3,2,5,5,5
Usuario1038,4,4,4,5,2,5,5,4,5,1
Usuario1039,2,5,1,2,3,5,3,2,2,5
Usuario1040,1,4,1,3,2,5,5,1,5,4
Usuario1041,3,2,2,5,3,3,3,1,3,4
Usuario1042,5,4,5,4,5,1,3,5,3,2
Usuario1043,5,1,2,4,3,3,4,1,1,5
Usuario1044,4,1,5,5,1,1,4,5,4,5
Usuario1045,3,5,5,2,4,3,2,4,3,3
Usuario1046,2,5,2,1,4,5,2,4,2,3
Usuario1047,1,4,1,5,1,4,5,3,5,2
Usuario1048,4,3,1,4,5,5,4,1,4,4
Usuario1049,3,1,5,3,3,3,5,4,4,1
Usuario1050,1,5,3,5,5,4,3,5,2,4
Usuario1051,2,1,2,2,2,1,2,3,5,4
Usuario1052,2,3,3,1,4,3,2,1,5,3
Usuario1053,3,5,4,3,2,4,2,3,5,2
Usuario1054,5,5,3,1,5,2,3,1,2,4
Usuario1055,2,5,3,3,4,4,5,5,3,4
Usuario1056,3,4,1,4,1,2,5,2,3,3
Usuario1057,4,1,4,1,5,2,4,3,5,3
Usuario1058,3,1,5,1,5,1,5,4,4,4
Usuario1059,4,2,5,2,1,1,5,4,4,3
Usuario1060,4,2,3,4,3,2,5,2,2,5
Usuario1061,3,2,2,4,2,5,5,1,5,1
Usuario1062,2,3,5,2,3,5,2,5,4,5
Usuario1063,4,1,5,5,1,4,2,2,4,3
Usuario1064,1,3,1,5,1,4,3,4,1,3
Usuario1065,3,1,2,1,5,3,2,4,3,5
